ord,statn,state,county,demv00,repv00,totv00,demsh00,repsh00,demv16,repv16,totv16,demsh16,repsh16,demv20,repv20,totv20,demsh20,repsh20,rep2sh00,rep2sh16,rep2sh20,tot2pty00,tot2pty16,tot2pty20
1806,28,NEVADA,WHITE PINE,1069,2234,3543,30.1721704769969%,63.0539091165679%,707,2723,3773,18.7384044526902%,72.1706864564007%,856,3400,4363,19.6195278478111%,77.9280311712125%,0.676354828943385,0.793877551020408,0.798872180451128,3303,3430,4256
1808,29,NEW HAMPSHIRE,BELKNAP,10719,14799,26795,40.0037320395596%,55.2304534428065%,13517,19315,35045,38.570409473534%,55.1148523327151%,16894,20899,38391,44.0051053632362%,54.4372378942981%,0.579943569245239,0.588298001949318,0.552986002698913,25518,32832,37793
1809,29,NEW HAMPSHIRE,CARROLL,9852,12597,23879,41.2580091293605%,52.7534653879978%,12987,14635,29616,43.8512965964344%,49.4158562938952%,16649,16150,33221,50.1158905511574%,48.6138286023901%,0.561138580783108,0.52983129389617,0.492393060764048,22449,27622,32799
1810,29,NEW HAMPSHIRE,CHESHIRE,17382,13793,33395,52.0497080401258%,41.302590208115%,22064,16876,41895,52.6649958228906%,40.281656522258%,25522,17898,44220,57.7159656264134%,40.4748982360923%,0.442437850842021,0.433384694401644,0.412206356517734,31175,38940,43420
1811,29,NEW HAMPSHIRE,COOS,6570,7329,14600,45%,50.1986301369863%,6563,7952,15627,41.9978242784924%,50.8862865553209%,7640,8617,16515,46.2609748713291%,52.1768089615501%,0.527304122598748,0.547847054770927,0.530048594451621,13899,14515,16257
1812,29,NEW HAMPSHIRE,GRAFTON,18326,18092,38733,47.3136601864044%,46.7095241783492%,28510,19010,51191,55.6933836025864%,37.1354339630013%,33180,19905,53966,61.4831560612237%,36.8843345810325%,0.496787302982042,0.400042087542088,0.374964679287934,36418,47520,53085
1813,29,NEW HAMPSHIRE,HILLSBOROUGH,77625,80649,165761,46.8294713473012%,48.6537846658744%,99589,100013,214157,46.5027993481418%,46.7007849381529%,122344,104625,230941,52.9763013063943%,45.3037788872483%,0.509553053565336,0.501062113606076,0.460966035009186,158274,199602,226969
1814,29,NEW HAMPSHIRE,MERRIMACK,30622,30028,63684,48.0842911877395%,47.1515608316061%,40198,37674,83648,48.0561400153022%,45.0387337413925%,48533,39711,89805,54.0426479594677%,44.2191414731919%,0.495103050288541,0.483793918224779,0.450013598658266,60650,77872,88244
1815,29,NEW HAMPSHIRE,ROCKINGHAM,61628,65860,134173,45.9317448368897%,49.0858816602446%,79994,90447,181434,44.0898618781485%,49.8511855550779%,100064,95858,198798,50.3345104075494%,48.2187949576958%,0.516597640562249,0.530664570144508,0.489266136523719,127488,170441,195922
1816,29,NEW HAMPSHIRE,STRAFFORD,25400,21108,49393,51.4242908914219%,42.7348004778005%,34894,29072,69000,50.5710144927536%,42.1333333333333%,41721,30489,73596,56.6892222403392%,41.4275232349584%,0.453857400877268,0.454491448582059,0.422226838388035,46508,63966,72210
1817,29,NEW HAMPSHIRE,SULLIVAN,8224,9304,18668,44.0539961431326%,49.8392971930576%,10210,10796,22683,45.0116827580126%,47.5951152845744%,12390,11508,24380,50.8203445447088%,47.2026251025431%,0.530807850296668,0.513948395696468,0.481546572934974,17528,21006,23898
1819,30,NEW JERSEY,ATLANTIC,52880,35593,91102,58.0448288731312%,39.0693947443525%,60924,52690,117291,51.9426042918894%,44.922457818588%,73808,64438,140031,52.7083288700359%,46.0169533888925%,0.402303527629898,0.463763268611263,0.466111135222719,88473,113614,138246
1820,30,NEW JERSEY,BERGEN,202682,152731,366721,55.2687192715988%,41.6477376534205%,231211,175529,419296,55.1426677096848%,41.8627890559414%,285967,204417,495849,57.6721945592307%,41.2256553910566%,0.429728231662882,0.431550867876285,0.416850876048158,355413,406740,490384
1821,30,NEW JERSEY,BURLINGTON,99506,72254,177541,56.0467722948502%,40.6970784213224%,121725,89272,218943,55.5966621449418%,40.7740827521318%,154595,103345,261497,59.1192250771519%,39.5205298722356%,0.420668374476013,0.423096062977199,0.40065519112972,171760,210997,257940
1822,30,NEW JERSEY,CAMDEN,127166,62464,196861,64.5968475218555%,31.7300023874714%,146717,72631,226592,64.7494174551617%,32.0536470837452%,175065,86207,264616,66.1581310276023%,32.5781509810442%,0.329399356641882,0.331122234987326,0.32995116200741,189630,219348,261272
1823,30,NEW JERSEY,CAPE MAY,22189,23794,47594,46.6214228684288%,49.993696684456%,18750,28446,48722,38.4836418866221%,58.3843027790321%,23941,33158,57714,41.4821360501785%,57.4522646151714%,0.517452101863732,0.602720569539792,0.580710695458765,45983,47196,57099
1824,30,NEW JERSEY,CUMBERLAND,28188,18882,48684,57.8999260537343%,38.7848163667735%,27771,24453,54004,51.4239685949189%,45.2799792607955%,32742,28952,62408,52.4644276374824%,46.3914882707345%,0.401147227533461,0.468232996323529,0.469283884980711,47070,52224,61694
1825,30,NEW JERSEY,ESSEX,185505,66842,259573,71.4654451734194%,25.7507521968772%,240837,63176,310934,77.4559874442808%,20.3181382544206%,266820,75475,345311,77.2694759217054%,21.8571085195664%,0.264881294408097,0.20780690299428,0.220496939774171,252347,304013,342295
1826,30,NEW JERSEY,GLOUCESTER,61095,42315,107298,56.9395515293854%,39.4368953754963%,66870,67544,139542,47.9210560261427%,48.4040647260323%,86702,83340,172654,50.2171974005815%,48.2699503052348%,0.409196402668988,0.502507179311679,0.490114207078251,103410,134414,170042
1827,30,NEW JERSEY,HUDSON,118206,43804,167361,70.6293580941797%,26.173361774846%,163917,49043,219375,74.72%,22.3557834757835%,181452,65698,249850,72.6243746247749%,26.2949769861917%,0.27037837170545,0.23029207362885,0.265822375075865,162010,212960,247150
1828,30,NEW JERSEY,HUNTERDON,21387,32210,56455,37.8832698609512%,57.0542910282526%,28898,38712,70836,40.7956406347055%,54.6501778756564%,39457,43153,84242,46.8376819163838%,51.2250421405%,0.60096647200403,0.57257802100281,0.52237017310253,53597,67610,82610
1829,30,NEW JERSEY,MERCER,83256,46670,135559,61.4168000649164%,34.4278137194875%,104775,46193,156529,66.9364782244824%,29.5108254700407%,122532,51641,176604,69.382346945709%,29.2411270412901%,0.359204470236904,0.305978750463674,0.296492567734379,129926,150968,174173
1830,30,NEW JERSEY,MIDDLESEX,154998,93545,258849,59.8796982024269%,36.1388299742321%,193044,122953,326102,59.1974290252743%,37.703847262513%,226250,143467,374362,60.4361553790182%,38.3230669779518%,0.376373504785892,0.389095466096197,0.388045450980074,248543,315997,369717
1831,30,NEW JERSEY,MONMOUTH,131476,119291,262141,50.1546877443819%,45.5064259310829%,137181,166723,314377,43.6358257760587%,53.0328236480404%,181291,191808,378151,47.9414308040968%,50.7225949422321%,0.475704538475956,0.548604164472991,0.514094114430754,250767,303904,373099
1832,30,NEW JERSEY,MORRIS,88039,111066,206508,42.6322466926221%,53.7829042942646%,115249,126071,250416,46.0230176985496%,50.3446265414351%,153881,141134,299322,51.4098529342982%,47.1512284429477%,0.55782627256975,0.522422509530913,0.478396013762012,199105,241320,295015
1833,30,NEW JERSEY,OCEAN,102104,105684,216393,47.1845207562167%,48.8389180796052%,87150,179079,274362,31.764602969799%,65.2710652349815%,119456,217740,341516,34.9781562210848%,63.7568957237728%,0.508614549444626,0.672650237201808,0.645737197357027,207788,266229,337196
1834,30,NEW JERSEY,PASSAIC,90324,61043,156573,57.68810714491%,38.9869262261054%,116759,72902,194802,59.9372696378887%,37.4236404143695%,129097,92009,223707,57.7080735068639%,41.1292449498675%,0.403278125350968,0.384380552670291,0.416130724629816,151367,189661,221106
1835,30,NEW JERSEY,SALEM,13718,12257,26972,50.8601512679816%,45.4434228088388%,11904,16381,29494,40.3607513392555%,55.5401098528514%,14479,18827,33922,42.6832144331113%,55.5008549024232%,0.471876804619827,0.579140887396146,0.565273524289918,25975,28285,33306
1836,30,NEW JERSEY,SOMERSET,56232,59725,120377,46.7132425629481%,49.6149596683752%,85689,65505,157092,54.5470170346039%,41.6984951493392%,111173,71996,185859,59.8157743235463%,38.736891944969%,0.515061617668619,0.433251319496805,0.393057777243966,115957,151194,183169
1837,30,NEW JERSEY,SUSSEX,21353,33277,57490,37.1421116715951%,57.8831101061054%,24212,46658,74126,32.6633030245798%,62.9441761325311%,34481,51698,87960,39.2007730786721%,58.7744429286039%,0.609134175361523,0.658360378157189,0.599890924703234,54630,70870,86179
1838,30,NEW JERSEY,UNION,112003,68554,186373,60.0961512665461%,36.7832250379615%,147414,68114,221975,66.410181326726%,30.6854375492736%,170245,80002,252991,67.2929076528414%,31.6224687834745%,0.379680654862453,0.316033183623473,0.319692144161568,180557,215528,250247
1839,30,NEW JERSEY,WARREN,16543,22172,40801,40.5455748633612%,54.3418053479081%,17281,29858,49236,35.0983020554066%,60.6426192217077%,24901,34769,60787,40.9643509302976%,57.1980851168835%,0.57269792070257,0.633403339061075,0.582688117982236,38715,47139,59670
1841,31,NEW MEXICO,BERNALILLO,99461,95249,204319,48.6792711397374%,46.6177888497888%,143417,94698,274662,52.2158143463603%,34.4780129759486%,193757,116135,317590,61.0085330142637%,36.567587140653%,0.489183914539572,0.397698591016946,0.37475959366489,194710,238115,309892
1842,31,NEW MEXICO,CATRON,353,1273,1711,20.6312098188194%,74.4009351256575%,427,1464,2049,20.8394338701806%,71.4494875549048%,595,1698,2326,25.5803955288048%,73.0008598452279%,0.78290282902829,0.774193548387097,0.74051460968164,1626,1891,2293
1843,31,NEW MEXICO,CHAVES,6340,11378,18149,34.9330541627638%,62.6921593476225%,5534,12872,20271,27.3000838636476%,63.4995806817621%,6381,15656,22443,28.4320278037695%,69.7589448825915%,0.642171802686534,0.699337172661089,0.710441530153832,17718,18406,22037
1844,31,NEW MEXICO,CIBOLA,4127,2752,7088,58.2251693002257%,38.8261851015801%,3741,3195,8063,46.3971226590599%,39.6254495845219%,4745,3975,8903,53.2966415814894%,44.6478715039874%,0.400058147986626,0.460640138408304,0.455848623853211,6879,6936,8720
1845,31,NEW MEXICO,COLFAX,2653,2600,5461,48.5808459989013%,47.6103277787951%,2129,2585,5332,39.9287321830458%,48.4808702175544%,2611,3271,6016,43.4009308510638%,54.3716755319149%,0.494955263658862,0.548366567670768,0.556103366201972,5253,4714,5882
1846,31,NEW MEXICO,CURRY,3471,8301,11969,28.9999164508313%,69.354164926059%,3121,9035,13370,23.3433059087509%,67.5766641735228%,4307,10444,15101,28.521289980796%,69.1609827163764%,0.705147808358818,0.743254359986838,0.708019795268117,11772,12156,14751
1847,31,NEW MEXICO,DE BACA,349,612,982,35.5397148676171%,62.3217922606925%,193,620,910,21.2087912087912%,68.1318681318681%,231,656,901,25.638179800222%,72.8079911209767%,0.636836628511967,0.762607626076261,0.739571589627959,961,813,887
1848,31,NEW MEXICO,DONA ANA,23912,21263,46653,51.2550103959017%,45.5769189548368%,37947,25374,70648,53.7127731853697%,35.916091042917%,47957,32802,82641,58.03051753972%,39.6921624859331%,0.470680686220255,0.400720140237836,0.406171448383462,45175,63321,80759
1849,31,NEW MEXICO,EDDY,7108,10335,17787,39.9617698318997%,58.1042334289088%,5033,13147,19667,25.5910916764123%,66.8480195250928%,5424,17454,23222,23.3571613125484%,75.1614847988976%,0.592501289915725,0.723157315731573,0.762916338840808,17443,18180,22878
1850,31,NEW MEXICO,GRANT,5673,4961,11241,50.4670402989058%,44.1330842451739%,6276,5288,12811,48.9891499492624%,41.2770275544454%,7590,6553,14435,52.5805334257014%,45.3966054728091%,0.466522475079932,0.457281217571774,0.463338754153998,10634,11564,14143
1851,31,NEW MEXICO,GUADALUPE,1076,548,1651,65.1726226529376%,33.1920048455481%,970,595,1827,53.0925013683634%,32.5670498084291%,1234,917,2189,56.3727729556875%,41.8912745545911%,0.33743842364532,0.380191693290735,0.426313342631334,1624,1565,2151
1852,31,NEW MEXICO,HARDING,214,366,593,36.0876897133221%,61.7200674536256%,156,311,527,29.6015180265655%,59.0132827324478%,179,319,505,35.4455445544554%,63.1683168316832%,0.631034482758621,0.665952890792291,0.640562248995984,580,467,498
1853,31,NEW MEXICO,HIDALGO,839,954,1834,45.7470010905125%,52.0174482006543%,784,910,1872,41.8803418803419%,48.6111111111111%,823,1120,1974,41.6919959473151%,56.7375886524823%,0.532069157836029,0.537190082644628,0.576428203808544,1793,1694,1943
1854,31,NEW MEXICO,LEA,3855,10157,14256,27.0412457912458%,71.2471941638608%,3930,12495,17712,22.1883468834688%,70.5453929539295%,4061,16531,20918,19.4139019026676%,79.0276317047519%,0.724878675421068,0.760730593607306,0.80278749028749,14012,16425,20592
1855,31,NEW MEXICO,LINCOLN,2027,4458,6772,29.9320732427643%,65.8298877731837%,2331,5896,8902,26.1851269377668%,66.2323073466637%,3194,6942,10306,30.9916553464002%,67.3588201047933%,0.687432536622976,0.716664640816823,0.684885556432518,6485,8227,10136
1856,31,NEW MEXICO,LOS ALAMOS,4149,5623,10218,40.6048150322959%,55.0303386181249%,5562,3359,10885,51.0978410656867%,30.8589802480478%,7554,4278,12293,61.4496054665257%,34.8002928495892%,0.575419566107245,0.376527295146284,0.361561866125761,9772,8921,11832
1857,31,NEW MEXICO,LUNA,2975,3395,6612,44.9939503932244%,51.346037507562%,3195,3478,7295,43.7971213159698%,47.676490747087%,3563,4408,8103,43.9713686289029%,54.3996050845366%,0.532967032967033,0.521204855387382,0.553004641826621,6370,6673,7971
1858,31,NEW MEXICO,MCKINLEY,10281,5070,15879,64.7458907991687%,31.9289627810315%,13576,5104,21703,62.5535640234069%,23.5174860618348%,18029,7801,26486,68.0699237332931%,29.4532960809484%,0.330271643541137,0.273233404710921,0.302013162988773,15351,18680,25830
1859,31,NEW MEXICO,MORA,1456,668,2191,66.4536741214058%,30.4883614787768%,1536,665,2441,62.9250307251127%,27.2429332240885%,1745,903,2686,64.9664929262844%,33.6187639612807%,0.314500941619586,0.30213539300318,0.341012084592145,2124,2201,2648
1860,31,NEW MEXICO,OTERO,5465,10258,16204,33.7262404344606%,63.3053567020489%,6124,11887,20060,30.5284147557328%,59.2572283150548%,8485,14521,23571,35.9976241992279%,61.6053625217428%,0.652420021624372,0.659985564377325,0.631183169607928,15723,18011,23006
1861,31,NEW MEXICO,QUAY,1471,2292,3844,38.267429760666%,59.6253902185224%,1017,2212,3572,28.471444568869%,61.926091825308%,1170,2634,3873,30.2091402013943%,68.009295120062%,0.609088493223492,0.685041808609477,0.692429022082019,3763,3229,3804
1862,31,NEW MEXICO,RIO ARRIBA,8169,3495,12097,67.5291394560635%,28.8914606927337%,9592,3599,14878,64.4710310525608%,24.1900793117354%,10990,5408,16628,66.0933365407746%,32.523454414241%,0.299639917695473,0.272837540747479,0.329796316623978,11664,13191,16398
1863,31,NEW MEXICO,ROOSEVELT,1762,3762,5651,31.1803220668908%,66.5722880906034%,1454,3884,5950,24.436974789916%,65.2773109243698%,1802,4634,6608,27.2699757869249%,70.1271186440678%,0.681028240405503,0.727613338328962,0.720012430080796,5524,5338,6436
1864,31,NEW MEXICO,SAN JUAN,11980,21434,34657,34.5673312750671%,61.8460916986467%,12865,27946,46110,27.9006723053568%,60.6072435480373%,18083,32874,52294,34.5794928672505%,62.8638084675106%,0.641467648291135,0.684766362010242,0.645132170261201,33414,40811,50957
1865,31,NEW MEXICO,SAN MIGUEL,6540,2215,9161,71.3895862897064%,24.1785831241131%,7285,2313,10751,67.7611384987443%,21.5142777416054%,7888,3421,11531,68.4069031306912%,29.6678518775475%,0.252998286693318,0.240987705772036,0.302502431691573,8755,9598,11309
1866,31,NEW MEXICO,SANDOVAL,14899,15423,31755,46.9185954967722%,48.5687293339632%,27707,25905,61690,44.9132760577079%,41.9922191603177%,40588,34174,76562,53.0132441681252%,44.6357200700086%,0.50864059099004,0.483194061031112,0.457103876300794,30322,53612,74762
1867,31,NEW MEXICO,SANTA FE,32017,13974,49471,64.7187241009885%,28.2468516908896%,50793,14332,71434,71.1047960355013%,20.0632751910855%,62530,18329,82227,76.0455811351503%,22.2907317547764%,0.303842056054445,0.220069097888676,0.226678539185496,45991,65125,80859
1868,31,NEW MEXICO,SIERRA,1689,2721,4586,36.8294810292194%,59.3327518534671%,1612,3010,5181,31.1136846168693%,58.096892491797%,2265,3542,5945,38.0992430613961%,59.5794785534062%,0.617006802721088,0.651233232366941,0.609953504391252,4410,4622,5807
1869,31,NEW MEXICO,SOCORRO,3294,3173,6826,48.2566656900088%,46.4840316437152%,3313,2616,6868,48.2382061735585%,38.0896913220734%,3722,3255,7160,51.9832402234637%,45.4608938547486%,0.490644812123086,0.441221116545792,0.466532893793894,6467,5929,6977
1870,31,NEW MEXICO,TAOS,7039,2744,10895,64.6076181734741%,25.1858650757228%,10668,2727,15260,69.908256880734%,17.870249017038%,13121,3715,17181,76.3692450963274%,21.6227227751586%,0.280486558315445,0.203583426651736,0.220658113566168,9783,13395,16836
1871,31,NEW MEXICO,TORRANCE,1868,2891,4960,37.6612903225806%,58.2862903225807%,1785,3714,6324,28.2258064516129%,58.7286527514232%,2344,4772,7281,32.1933800302156%,65.540447740695%,0.607480563143518,0.675395526459356,0.670601461495222,4759,5499,7116
1872,31,NEW MEXICO,UNION,452,1269,1755,25.7549857549858%,72.3076923076923%,320,1216,1702,18.8014101057579%,71.4453584018801%,383,1388,1789,21.4086081609838%,77.5852431525992%,0.737361998837885,0.791666666666667,0.783738001129305,1721,1536,1771
1873,31,NEW MEXICO,VALENCIA,9819,10803,21377,45.9325443233382%,50.5356223979043%,10841,13215,27592,39.2903740214555%,47.8943171933894%,14263,17364,32277,44.1893608451839%,53.7968212659169%,0.523858015711376,0.549343199201862,0.549024567616277,20622,24056,31627
1875,32,NEW YORK,ALBANY,85617,47624,141969,60.3068275468588%,33.5453514499644%,83077,47810,139830,59.4128584710005%,34.1915182721877%,99474,51081,154727,64.2900075617055%,33.0136304588081%,0.3574275185566,0.365276918257734,0.339284646806815,133241,130887,150555
1876,32,NEW YORK,ALLEGANY,6336,11436,18689,33.9022954679223%,61.1910749638825%,4882,12525,18692,26.1181254012412%,67.0072758399315%,6048,14135,20895,28.9447236180904%,67.647762622637%,0.643484132343011,0.719538116849543,0.700341871872368,17772,17407,20183
1877,32,NEW YORK,BRONX,265801,36245,308048,86.2855788708253%,11.7660234768608%,353646,37797,399522,88.5172781473861%,9.46055536365957%,355374,67740,432399,82.1865915508593%,15.6660861842881%,0.119998278407925,0.0965581195729646,0.160098696805116,302046,391443,423114
1878,32,NEW YORK,BROOME,45381,36946,87063,52.1243237655491%,42.4359371949048%,39212,40943,86072,45.5572079189516%,47.5683148991542%,47010,43800,93494,50.2813014738914%,46.8479260701221%,0.448771362979339,0.510797829205914,0.482325735051206,82327,80155,90810
1879,32,NEW YORK,CATTARAUGUS,13697,18382,33733,40.6041561675511%,54.4926333264163%,9497,19692,31161,30.4771990629312%,63.1943775873688%,11879,22155,35018,33.9225541150266%,63.267462447884%,0.573022849839459,0.674637705985131,0.650966680378445,32079,29189,34034
1880,32,NEW YORK,CAYUGA,17031,14988,33978,50.123609394314%,44.1108952851845%,13522,17384,33172,40.763294344628%,52.405643313638%,16149,19512,36760,43.9309031556039%,53.0794341675735%,0.468097067366251,0.562479777389504,0.547152351308152,32019,30906,35661
1881,32,NEW YORK,CHAUTAUQUA,27016,29064,58720,46.008174386921%,49.4959128065395%,19091,31594,54234,35.2011653206476%,58.2549692075082%,23087,34853,59770,38.6264012046177%,58.3118621381964%,0.518259629101284,0.623340238729407,0.601536071798412,56080,50685,57940
1882,32,NEW YORK,CHEMUNG,17424,18779,37710,46.2052505966587%,49.7984619464333%,13757,20097,36119,38.0879869320856%,55.6410753343116%,16636,21922,39711,41.8926745737957%,55.2038478003576%,0.518713918736016,0.593637384060968,0.568546086415271,36203,33854,38558
